callico_id,arkindex_id,arkindex_line_id,ground_truth,pylaia_prediction,highlight_url,Strike-though,Punctuation,Accents,Casing,Ambiguity,Segmentation issue,Rotation,Printed text,Hallucinations,Reading order
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,26533a6c-8b70-4843-b0a0-e82ab79515bd,liden gevinst forresten) og vil,liden gevinst forresten) og vit,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=26533a6c-8b70-4843-b0a0-e82ab79515bd,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,3d19f5d9-137d-471a-896a-3c41061ad6f2,søge Vasdragsprof. i Trondhjem.,søge Vasdragsprof. i Trondhjem,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=3d19f5d9-137d-471a-896a-3c41061ad6f2,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,63d20b71-05a3-4444-aeb4-e9f8a89e6014,Det maa da være en stor vinding,Det maa da være en Stor vudig,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=63d20b71-05a3-4444-aeb4-e9f8a89e6014,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,f4bdaa5b-f971-410f-8008-6e6861ebb9a6,for høiskolen af faa ham?,for høiskolen at faa ham?,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=f4bdaa5b-f971-410f-8008-6e6861ebb9a6,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,be9f57f6-81d6-4cb1-959f-80a034a06d28,Efter min mening er han,Efter min meninger han,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=be9f57f6-81d6-4cb1-959f-80a034a06d28,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,9bd6c032-dd5a-4705-b4b1-5a43efa13fcd,Istedenfor ham i Komiteen,Istederfor ham i komiteen,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=9bd6c032-dd5a-4705-b4b1-5a43efa13fcd,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,731c2019-cc53-4d5c-8cc1-8225f1dc8ef6,kunde vel Richard sættes?,kunde vel Richard sættes,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=731c2019-cc53-4d5c-8cc1-8225f1dc8ef6,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,fdc49f85-38b6-4254-8a0d-5b3aa969635f,Diskuter dette med ham men sig,"Diskuter dette med ham, men sig",https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=fdc49f85-38b6-4254-8a0d-5b3aa969635f,,,,,,,,,,
822eb736-7c81-4aba-ab74-ac045db6ad29,d356b684-5649-4b5f-9478-afcdcdac185b,beccfc2f-7a58-4982-97bb-f02381c2cc91,Kr. Birkeland.,Hr. Birkesand.,https://demo.arkindex.org/element/d356b684-5649-4b5f-9478-afcdcdac185b?highlight=beccfc2f-7a58-4982-97bb-f02381c2cc91,,,,,,,,,,
6e62230d-8ade-41c4-b0e2-23b34c7fe377,d50b5667-cffc-4698-844d-4753389f656f,620e5fb8-8228-46cc-8329-e49dad69b5d1,Da Gjøa forleden Dag seilede,Da gjør forleden Dag seilede,https://demo.arkindex.org/element/d50b5667-cffc-4698-844d-4753389f656f?highlight=620e5fb8-8228-46cc-8329-e49dad69b5d1,,,,,,,,,,
6e62230d-8ade-41c4-b0e2-23b34c7fe377,d50b5667-cffc-4698-844d-4753389f656f,023b254f-a61f-48a1-9181-d9604f05db05,det sure Æble og garantere,det sine dale og garantere,https://demo.arkindex.org/element/d50b5667-cffc-4698-844d-4753389f656f?highlight=023b254f-a61f-48a1-9181-d9604f05db05,,,,,,,,,,
6e62230d-8ade-41c4-b0e2-23b34c7fe377,d50b5667-cffc-4698-844d-4753389f656f,7c5135bb-a56c-4991-b858-27e550917097,de Kr 3000. -,de Kr. 3000.-,https://demo.arkindex.org/element/d50b5667-cffc-4698-844d-4753389f656f?highlight=7c5135bb-a56c-4991-b858-27e550917097,,,,,,,,,,
6e62230d-8ade-41c4-b0e2-23b34c7fe377,d50b5667-cffc-4698-844d-4753389f656f,6936f8ed-d141-4ecd-bf19-8daebb7260af,Joh G Heftye,Joh Grene,https://demo.arkindex.org/element/d50b5667-cffc-4698-844d-4753389f656f?highlight=6936f8ed-d141-4ecd-bf19-8daebb7260af,,,,,,,,,,
6e62230d-8ade-41c4-b0e2-23b34c7fe377,d50b5667-cffc-4698-844d-4753389f656f,b97ae3db-8079-43c1-b501-ec9f574e9762,Sendes Ad. Alex Nansen,Sendes Adv. Abr. Nansen,https://demo.arkindex.org/element/d50b5667-cffc-4698-844d-4753389f656f?highlight=b97ae3db-8079-43c1-b501-ec9f574e9762,,,,,,,,,,
6e62230d-8ade-41c4-b0e2-23b34c7fe377,d50b5667-cffc-4698-844d-4753389f656f,3c3cc16a-b6cf-4c30-a57f-a5643c307673,F. N.,Ih,https://demo.arkindex.org/element/d50b5667-cffc-4698-844d-4753389f656f?highlight=3c3cc16a-b6cf-4c30-a57f-a5643c307673,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,a7dd9f20-01df-47e8-96e1-99ec8c1228ac,S. T.,Si.,https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=a7dd9f20-01df-47e8-96e1-99ec8c1228ac,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,8a29948c-83f0-461f-87e8-0f70f5c3468c,Hr Stipendiat Ivar Aasen!,her Stipendiet Ivar Aasen!,https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=8a29948c-83f0-461f-87e8-0f70f5c3468c,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,f130f2fb-26b0-42d1-8d75-775d214ff8b8,her hos mig i Morgen Aften Kl 7,her har mig i Morgen Aften K7,https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=f130f2fb-26b0-42d1-8d75-775d214ff8b8,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,c45b035d-ee7a-4a2a-a19a-951d86954a89,"i al Tarvelighed, da et lidet dramatisk","i al Tervelighed, da et lidet dramatiske",https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=c45b035d-ee7a-4a2a-a19a-951d86954a89,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,e24a2c09-6393-4796-8894-551006a9af5b,"Fru Wolf i Landsmaalet, i hvilken","Fru Wolf i hendsmaalet, i hvilken",https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=e24a2c09-6393-4796-8894-551006a9af5b,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,53d49dbc-9adf-4504-a9f5-8e513da96968,Dronningensgade No 24,Dronningsvigede No24,https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=53d49dbc-9adf-4504-a9f5-8e513da96968,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,fb839a36-a527-480d-8cfe-d3cb3b7b07d3,den 19de April 1869.,Den 29de April 1869.,https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=fb839a36-a527-480d-8cfe-d3cb3b7b07d3,,,,,,,,,,
6c1ed64f-3ffc-4cb0-b79e-73f1167b688b,d64a62a5-ea48-47ad-ae7e-89b261efcef5,ad50e7fd-480b-4a33-ba79-c65b4f8587c3,H. Schulze,H. Schubse,https://demo.arkindex.org/element/d64a62a5-ea48-47ad-ae7e-89b261efcef5?highlight=ad50e7fd-480b-4a33-ba79-c65b4f8587c3,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,1892431b-d51f-4e38-ac3c-282d6f74f57f,Kammerherre Holst.,Hammerherre Helst.,https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=1892431b-d51f-4e38-ac3c-282d6f74f57f,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,82502222-b793-4a55-9566-26b30f38ce1e,Christiania den 21 Novbr. 1884,Christiania den 21. Novbr. 1884,https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=82502222-b793-4a55-9566-26b30f38ce1e,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,d2965a14-277d-4098-89fb-f088a70f8e3e,"Idet jeg erkjender Modtagelsen af de Oplysninger, De","Idet jeg skjender modtagelsen af de Oplysninger, De",https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=d2965a14-277d-4098-89fb-f088a70f8e3e,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,b60e4ce3-c5e0-4b36-b21b-0e0fecee2530,"tilfredsstillende, er der dog et Punkt, hvorom jeg endnu maa","tilfredsfalende, er der dog et Pankt, hvorom jeg endnu maa",https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=b60e4ce3-c5e0-4b36-b21b-0e0fecee2530,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,5ae60ca5-8383-4346-b7f0-84ddc5d39ef9,uleilige Dem med at give mig Besked.,"uleilige Dem med at give mig Besked,",https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=5ae60ca5-8383-4346-b7f0-84ddc5d39ef9,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,0f933ec6-f42a-4af7-9e1f-1da26f11ec1a,"Over hvilke Emner har Fru Mathilde Schjøtt holdt Foredrag,","Over hvilke Emmer har Fru Mathilde Schjøtt holdt Foredrag,",https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=0f933ec6-f42a-4af7-9e1f-1da26f11ec1a,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,9de17430-a343-4f18-8d09-20f94d85dc61,"som ""allene"" ""Læsecirkel"" ""for Qvinder"", indehavde?","som ""allene Læsecirkel for Qvinder, indehavde",https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=9de17430-a343-4f18-8d09-20f94d85dc61,,,,,,,,,,
7e856879-024c-4fd7-b114-6ce2aaf90dc4,d652a4d8-473a-49d0-947e-6c5268d56eb4,34fdb123-dec6-48f1-8893-fc6400df1752,Chr Holst,Andrag,https://demo.arkindex.org/element/d652a4d8-473a-49d0-947e-6c5268d56eb4?highlight=34fdb123-dec6-48f1-8893-fc6400df1752,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,40b9837b-e0c9-4859-8067-1cd941f6c6e3,[21.7.1882],E. I 1882),https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=40b9837b-e0c9-4859-8067-1cd941f6c6e3,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,f06bf2fc-8e01-4227-9ed0-89edc487333d,Bergen den 21de Juli 1882,Bergen be 912 Jube 1882,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=f06bf2fc-8e01-4227-9ed0-89edc487333d,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,fc422f41-f033-487b-8d93-e680281fcd09,Hr Ivar Aasen!,Hr Svar stasen!,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=fc422f41-f033-487b-8d93-e680281fcd09,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,3b8e831e-3c96-4315-8b06-6cb3d7ff78a1,I længere Tid har jeg forsøgt at,Slængere Tid har jeg forsøgt at,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=3b8e831e-3c96-4315-8b06-6cb3d7ff78a1,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,26439677-4482-43f4-82d6-f2ef0b048cd8,Digteres Arbeider fra den første Tid,Digteres Arbeider fra den første Fil,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=26439677-4482-43f4-82d6-f2ef0b048cd8,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,eb5204bb-0413-4d16-be79-655b6f9bfd32,indtil nu. Efter omtrent at have faaet,indtel nu. Efter omtrent at have fandt,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=eb5204bb-0413-4d16-be79-655b6f9bfd32,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,1c709166-e088-4ed4-800a-be12025b220c,dette mit Forsøg i den forønskede Grad,dette mit Forsøg e du forønsket God,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=1c709166-e088-4ed4-800a-be12025b220c,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,5cce23b8-f031-4f42-9314-fab6f8e56132,"fuldført, er jeg nu begyndt  at","fulelført, er jeg nu begyndt at at",https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=5cce23b8-f031-4f42-9314-fab6f8e56132,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,44875449-30dc-4fea-98d6-2c04595f47b7,Kunstneralbum. I denne Anledning,Konstnerallum. I denne Anledning,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=44875449-30dc-4fea-98d6-2c04595f47b7,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,9082c6f0-2e4f-4f43-b1d1-b25d3d24d0a0,"vendelse til Dem, om De godhedsfuld","vendelse til Dem, om De godhetsfuld",https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=9082c6f0-2e4f-4f43-b1d1-b25d3d24d0a0,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,a8e732e2-351e-4118-8553-63e5a263a723,"Portræt, paa hvilken Maade jeg","Portræt, paa hvilken Maader jeg",https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=a8e732e2-351e-4118-8553-63e5a263a723,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,6e8b39a7-2a57-441e-aff4-97f8b42f2b05,"derved kunde se min Ide realiseret,","derved kunde se min Ide paativret,",https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=6e8b39a7-2a57-441e-aff4-97f8b42f2b05,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,9a0c8046-32cc-46d1-a578-6b31abbffddc,nemlig at have saavel Digterens Portræt,nemlig at have saavel Digterens Portrag-,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=9a0c8046-32cc-46d1-a578-6b31abbffddc,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,0f513185-398b-4038-8898-4a2f7afde095,som hans samlede Skrifter.,som hans samlede krifter,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=0f513185-398b-4038-8898-4a2f7afde095,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,a56660f4-529f-4d0b-9d44-d67ccb9ca1fb,Med megen Atgtelse,aller mem ateler,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=a56660f4-529f-4d0b-9d44-d67ccb9ca1fb,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,d8ca5b2c-89a4-4456-a39b-5837ff415933,Mathias Askevold,speathias atskevold,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=d8ca5b2c-89a4-4456-a39b-5837ff415933,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,668a2489-ca86-49ea-a17b-435c150fc934,Adresse:,Edresse.,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=668a2489-ca86-49ea-a17b-435c150fc934,,,,,,,,,,
dd077e00-1d01-442d-bae9-ae58594ecf56,de37b1ef-95a5-4913-a469-b1a8644fb3d0,41959e7d-8613-4255-834a-03a9a3deb65d,Kjøbmand H. H. Krohn,Kjøbmand H. H. Kohn,https://demo.arkindex.org/element/de37b1ef-95a5-4913-a469-b1a8644fb3d0?highlight=41959e7d-8613-4255-834a-03a9a3deb65d,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,804f6c4c-ac21-4cd5-a290-940adcce5d4b,Breien Gaard 9 - 10,Meien Gaard 9-10,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=804f6c4c-ac21-4cd5-a290-940adcce5d4b,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,f08de3aa-7031-4476-a57e-f0bee0de33c0,Ask st.,Ask s.,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=f08de3aa-7031-4476-a57e-f0bee0de33c0,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,a29a050d-44dd-4fbf-9fea-4ff8e9e1c5d1,Hr. Gustav Vigeland.,Hr. Gustav Vigeland,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=a29a050d-44dd-4fbf-9fea-4ff8e9e1c5d1,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,9ce7a5f8-455e-4427-9d40-958124ee4229,"med en gruppe av Dem: ""Mann og",med den gruppe av Dem: Mann og,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=9ce7a5f8-455e-4427-9d40-958124ee4229,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,aa7b0399-6fc8-48ab-96a5-1b28035a8336,"kvinne"" som vi i sin tid overtok",kvinne som vi i sin tid overtal,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=aa7b0399-6fc8-48ab-96a5-1b28035a8336,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,8e0f8bb6-2b74-4513-b877-ec2d45fed0a2,fra Major Segelcke - vilde jeg,"fra Maja, Segelche - vilde jeg",https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=8e0f8bb6-2b74-4513-b877-ec2d45fed0a2,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,952bd789-04fc-465b-80ca-b4768314d77e,har - og muligens kan De også,har - og venlignes kan De også,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=952bd789-04fc-465b-80ca-b4768314d77e,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,bc513e0f-6776-4480-b389-a670f6a7533d,gi mig et råd om hvordan jeg,"gi mig et rad, om hvordan jeg",https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=bc513e0f-6776-4480-b389-a670f6a7533d,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,e1b90375-b47f-4f48-b2db-86aac83b094f,fordelagtigst får omsatt den.,fordelagtigst får omsa t den.,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=e1b90375-b47f-4f48-b2db-86aac83b094f,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,972a3037-85d9-4354-8a7f-c05c203f2db8,Jeg får be Dem unskylde min,Jeg tør be Dem unskylde hun,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=972a3037-85d9-4354-8a7f-c05c203f2db8,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,f649e7bd-96bc-443e-8feb-8e08c84c4f27,henvendelse og håper De ikke tar,henvendelse og håper De ikke har,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=f649e7bd-96bc-443e-8feb-8e08c84c4f27,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,9014040e-47c1-4406-a20a-ae45d82831fc,mig den ille op.,mig den alle op.,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=9014040e-47c1-4406-a20a-ae45d82831fc,,,,,,,,,,
c97f0d49-720c-4068-88bf-d7169951b695,df49d4ea-cd16-4c6b-8ece-639c298c96ff,9aa6a2dc-8626-4aad-a465-78522b01645d,Nancy Breien,Aaucy Breven,https://demo.arkindex.org/element/df49d4ea-cd16-4c6b-8ece-639c298c96ff?highlight=9aa6a2dc-8626-4aad-a465-78522b01645d,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,c6ccf25d-fdce-4c1c-abfe-91a6b813b5cc,FØRSTE HOFMARSKALK,FORSTE HOENARSKALK,https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=c6ccf25d-fdce-4c1c-abfe-91a6b813b5cc,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,5829584e-057e-4dea-943f-f9753d65f5a4,FRØLICH.,TROEICH,https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=5829584e-057e-4dea-943f-f9753d65f5a4,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,7cdac9f0-f9a8-486e-be34-9b40b407bb32,Kristiania 16de Marts 1895,Kristiania 16 Marts 1885.,https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=7cdac9f0-f9a8-486e-be34-9b40b407bb32,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,e20ca8ee-9ffa-43bf-aa12-9c03a2068158,"Bidrag til ""Læseforeningen for",Bidrag til Læseforeningen for,https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=e20ca8ee-9ffa-43bf-aa12-9c03a2068158,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,2e237d91-0d5c-446c-bb07-7a7d48fc859c,"Kvinder"" ydes, uden at det sæd-","Kvinder ydes, uden at det side",https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=2e237d91-0d5c-446c-bb07-7a7d48fc859c,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,aa1bd458-d2af-4598-8187-dc97a1293d1c,"vanlige Tillæg om, at det skal","vanlige Tillig om, at det skal",https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=aa1bd458-d2af-4598-8187-dc97a1293d1c,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,6e8b9f38-6120-4ba1-a81c-cbb6f2fdbb44,anvendes til Fripladse for,anvendes til Friplasse for,https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=6e8b9f38-6120-4ba1-a81c-cbb6f2fdbb44,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,e76d48b4-401e-4c97-b127-eda4ce6922d8,At Beløbet anvendes til Forøgel-,At Beløbet anvende til Forøget,https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=e76d48b4-401e-4c97-b127-eda4ce6922d8,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,5e24e95a-8fa7-472a-bbd1-f5ee3a78a2ca,"se af Bibliotheket, finder jeg","se af Bibliotheket, finder j eg",https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=5e24e95a-8fa7-472a-bbd1-f5ee3a78a2ca,,,,,,,,,,
aa20dbeb-311b-477a-b08e-c24458af1d81,e06eb99c-fc7d-4181-aba7-1285a29ccabc,513a3eab-2ebe-471a-a82b-536f6e02d685,Med udmærket Høiagtelse,Undnomerket Høiagtelse,https://demo.arkindex.org/element/e06eb99c-fc7d-4181-aba7-1285a29ccabc?highlight=513a3eab-2ebe-471a-a82b-536f6e02d685,,,,,,,,,,
